Review,Rating
Have you seen Bill recently ?,neutral
I'm really sorry . I'll face the music .,negative
I don't really know . Why not ask the accountant or the lawyer of the law firm ? They will tell you which is subject or not subject to taxation . He can even help you avoid paying tax legally .,neutral
"¥ 200 , please .",neutral
Here is the notice .,neutral
150 yuan for hard seats .,neutral
I ’ ll be glad to help .,neutral
Frank London . Any chance of a table by the window ?,neutral
I know . He bought me that beautiful sweater for my birthday . It was exactly what I wanted . And it fit me perfectly !,positive
"Well , since we're collecting gifts instead of red envelopes , I made a "" for guests only "" gift chat room .",neutral
There you go .,neutral
"Thank you , you helped me a lot .",positive
"I don't want to do that to you , Karen .",neutral
Thank you for calling.Goodbye .,positive
"I'll buy the moisturizing lotion and cleansing gel first . If they suit me , I'll come back for the others later .",neutral
OK . Now what ?,neutral
It's not the right material . Or the right color . I can't possibly accept it .,neutral
"Don ’ t worry , madam . I guess we should get there not later than 1:30 p . m .",neutral
What is your policy on returns ?,neutral
Where do you want to go ?,neutral
"You have been too tired recently , darling . That's why I didn't wake you up this morning . After breakfast , you can go to sleep again .",neutral
That's all right .,neutral
Are you ready ?,neutral
Yes . May I help you ?,neutral
"This way please . First , we should clean your face with our clarifying cream . And then we use the massage cream . Next do the massage . I hope that you can feel comfortable .",neutral
"There is a stop at Tiananmen Square . The stops will be announced on the bus both in English and Chinese . When the stop is coming , you just push the red button near the rear door if you want to get off .",neutral
"Ok , could you give me two tickets for that ?",neutral
"No , I'll have the fish please .",neutral
We are happy to help you . May I know which one it is ?,neutral
It feels good .,positive
"Excuse me , how can I get special discount coupons ?",neutral
I will bring it up over Sunday brunch .,neutral
What do you mean ? What are you talking about ?,neutral
"Okay , I will take it into consideration .",positive
You mean I will smell the food cooking ?,neutral
I recommend Nisei products . This brand has a face cream which is effective on fading freckles .,neutral
Welcome to Al's Bakery . What can I get you ?,neutral
No . 10 % is my last word .,neutral
Don't mention it .,positive
I actually like having a curfew . I have an excuse to get to bed on time .,neutral
What's wrong ?,neutral
Why did you attack the victim ?,neutral
"No , you get those . I ’ ll go and get the fruits , vegetables , milk , butter , and eggs , you get the rest .",neutral
How about the cinema ?,neutral
Where are you now ?,neutral
"( Sound of Allen singing ) Hey , Allen has a really good voice ! He sounds like Johnny Dean !",positive
Thanks . Who do I call for trash collection ?,positive
"I am a grown-up , and I can stand on my own two feet .",neutral
"OK , that will be OK .",neutral
"Sorry , he's out .",negative
I ’ m glad this car is an automatic . I don't like having to change gears .,neutral
"That'll be $ 4 . 25 ... ( The customer gives her a 5 dollar bill . ) ... out of five . Here is your change , sir . Have a nice day .",positive
How much are you willing to pay ?,neutral
Toys ? Why do we need toys for a picnic ?,positive
Long or short ? Straight ? Curly ?,neutral
The TV flickers a lot when I am watching a movie and at times the image is not very clear .,neutral
"Yeah , it ’ s a couple weeks away , and we don ’ t have anything yet .",neutral
Not really . What are these toys over there ?,neutral
Certainly . What's your size ?,neutral
"Where is Stanley ? It was his idea to have the bachelor's party at a ETV , wasn't it ?",neutral
"Yes , we can have a picnic on the top of the hill .",positive
I'm sorry I scratched your car .,neutral
At Longing Street .,neutral
"No , I'm not asking for money , I'm asking for your advice .",neutral
"Take your time . When you need anything , just call me .",neutral
Where can I change the address on my driver ’ s license ?,neutral
"Oh , no . Everything we sell here is "" as is . """,neutral
The water will not drain .,neutral
"If you refuse to blow , you'll receive a much severer punishment .",neutral
Is Tom here ?,neutral
We take Visa and Master Card .,neutral
I'm sure they'll be fine once you break them in .,neutral
Everybody's buying them .,neutral
OK . please fill in this form and label it .,neutral
"Yes , what kind of smell do you like ?",neutral
Tell me about it .,neutral
"It's a long time since you had a haircut last time , isn't it ?",neutral
"Yes , could you use plastic bags ?",neutral
I called HP about my computer .,neutral
She is beautiful .,positive
I don't get it . I'll go and have that doorman talk to you then .,negative
Thank you .,positive
Don't worry . Have you got receipt with you ?,neutral
Please I'd like a ticket to New York .,neutral
"Can you give her a message , please ?",neutral
150 Yuan .,neutral
Great play !,positive
Let's see if we can reach some sort of agreement over your curfew .,neutral
"No , I'm afraid not . Can I sit over there ? There's a table free by the window .",neutral
"Thank you , the service was good",positive
"Here's 20 yuan , keep the change .",neutral
Bye .,neutral
How much for the shirts ?,neutral
that sounds great . Do you know if there are any vegetable dishes that are spicy ?,positive
"No , it's the number fifty-eight .",neutral
Just what gives you the right ... ?,negative
How about the price ?,neutral
The neighbourhood is nice too . There is a park nearby .,positive
But the direction book says I will get one-year warranty .,neutral
For buffet ?,neutral
"Oh , I must be going now ; it was nice talking with you .",positive
That ’ s fine . I'll have a try .,neutral
Are there any good programs on TV ?,neutral
"No , absolutely not ! On the contrary , you'll be considered a well-connected , sociable man , if you keep involved in the conversation all the time . But always pay attention to what you say . If the table has a senior guest , say something as upbeat and cheerful as possible . Or maybe , you may give the floor to him and keep listening as if very interested .",neutral
"Yes , I'd like to . It's my honor . Let's pick a song .",positive
"yeah , I think the food is alright , it's not too spicy though it's a little salty for me . But you are Chinese , you should have known better .",neutral
We still need to find an armoire and a dresser .,neutral
Then we drive west on the M25 . we must be careful to turn in the right direction !,neutral
Sounds good . I'll take paper-cut .,positive
Sounds good .,positive
"Yes , that's possible .",neutral
I'm afraid you'll have to find a parking meter .,negative
"I know Bob won't mind . You can bring a date , like that guy from the bar you keep talking about .",neutral
"Oh , you have to take the shuttle to Grand Central .",neutral
Why ? You said I was hot when smoking .,positive
He should be back in ten minutes . Could 1 you call back later ?,neutral
"Very good , sir . Your order will be ready in one week .",positive
"Take a look at this dress . Don't you think it's perfect for you , ma'am ? Uh , where are you going , ma'am ? Ma'am ?",neutral
You have good taste . Let my show you what I have .,positive
Which room are you in ?,neutral
Dinner's ready ! Come and get it !,neutral
"Cash , please . Here is the money .",neutral
Thank you .,positive
No . We made an agreement that we would take turns doing the dishes . Now it's your turn to do them .,neutral
"I put in two quarters for a coke , but nothing came out of the machine .",neutral
Sure that ’ s fine .,neutral
"If you keep your promise , I will also let you watch Ultraman this evening .",neutral
"Well , you should be sorry ! Don ’ t ever use my computer again ! You can ’ t do anything now , it ’ s too late !",negative
"Yes , but you have to get a phone card first .",neutral
"I'm gonna go to the bathroom . When the waitress comes back , will you order for me ?",neutral
