Review,Rating
"Of course . These paintings have many designs , such as animals , flowers , landscape , aquatics and so on .",positive
"They are beautiful , but I can't understand the connotation in them . Let me see the handkerchiefs .",neutral
All right . Chinese embroidery is one traditional art with elaborate design and high quality .,positive
"Oh , I like the bamboo design . What is this ?",neutral
"This is a series of animals , called Chinese zodiac .",neutral
Good . So I will take three series and five bamboo ones .,neutral
"OK , I will wrap them for you .",positive
Is there anything I can do for you ?,neutral
Would you please show me that mural ?,neutral
Certainly . Here you are .,positive
It looks so beautiful . How much is it ?,positive
Four hundred yuan .,neutral
That's a bit more than I wanted to pay . Can you cut the price down a bit ?,neutral
I'm sorry . Ours is a fixed price shop and I can assure you this is the best price you can get for a mural like this .,neutral
"Maybe you are right . OK , I'll take it .",neutral
"Well , I'll have it wrapped for you .",positive
Thank you . Here is four hundred yuan .,positive
Thank you . Please come again .,positive
"Mom , is there anything in the fridge I can eat before dinner ?",neutral
There's some leftover pizza from last night .,neutral
Anything else ?,neutral
"Um , I think there may be some leftover lasagna from the other day .",neutral
Do I have any other choices ?,neutral
There might be some birthday cake left in the freezer .,neutral
Is everything in the fridge leftovers ? I hate leftovers !,neutral
You can wash the vegetables and cut the chicken and I'll make dinner !,neutral
You are looking really healthy lately . What are you doing differently ?,neutral
Thank you for noticing ! I've been making a few lifestyle changes over the past year .,positive
Tell me about it . I'm interested .,positive
"Well , it all started when my brother challenged me to quit smoking .",neutral
Ha ! That's right . You used to smoke . I forgot !,neutral
"When I kicked that habit , I found I had so much more energy . I started exercising .",neutral
At the gym ?,neutral
No . I like to be outside . I took up hiking and mountain biking .,neutral
Yes ! I finally lost that last five pounds I've been working on forever !,positive
How did you finally do it ?,neutral
A friend suggested that I stop nibbling between meals .,neutral
Like snacking ?,neutral
"You know , a little piece of chocolate here , some chips on the side , candy now and then ...",neutral
I get what you mean .,neutral
"Instead , I sit down and have a good snack like a piece of fruit between meals .",neutral
I'm impressed . Good for you !,positive
This book I'm reading about Yoga is really interesting .,positive
I didn't know you did Yoga .,neutral
"I don't really practice it regularly yet , I'm just learning about it .",neutral
What have you learned ?,neutral
"Right now I'm learning about the importance of breathing slow , deep and regularly .",neutral
As opposed to short and shallow ?,neutral
"Yes . It says here , ' He who only half breathes , half lives . '",neutral
"I read something like that once . I think it was , ' Life is in the breath . '",neutral
"Good evening , madam . May I help you ?",neutral
"I want a facial . But this is the first time I've come here , so can you tell me how you do it ?",neutral
"Sure . Most facials start with a thorough cleaning . Then we usually use a toner to invigorate the skin , followed by exfoliation treatment-a peeling mask or scrub that removes the dead cells that make the skin lock dull . After that , we'll massage your face and neck with oil or cream to improve the circulation and relieve the tension , followed by a mask to moisturize and soften the skin .",neutral
That's exactly what I want . How long does it take ?,neutral
We have half-hour and one-hour treatments .,neutral
What's the regular price ?,neutral
"Well , the half-hour facial costs 50 yuan and the one-hour costs 80 yuan . If you want make-up , another 20 yuan will do .",neutral
"Good , I will take the one hour facial with make-up .",positive
"That's fine , madam .",neutral
"By the way , could you give me a manicure ? Use a light nail-polish , please .",neutral
"Yes , madam .",neutral
"Why don't you sit down and relax , darling ?",neutral
I don't want to .,neutral
"Well , come over and talk to me then .",neutral
Certainly not .,negative
May I turn on the TV then ?,neutral
"Turn on the TV , for what ?",neutral
So that we can sit down together and listen to some music .,negative
"Listen to the music ? And who will cook dinner , will you ?",neutral
"I will , but let's go to the disco after dinner .",neutral
"To a disco ? Oh , no . You know I hate it .",neutral
Where is your dressing room ?,neutral
Right over there .,neutral
( Person A comes out of the dressing room ) How did you like the sweater ?,neutral
I loved it . I'll take it .,positive
Great . I can ring you up over here . It comes to $ 87.04 .,positive
Here you go ?,neutral
Do you have a credit card with us ?,neutral
No I don't .,neutral
"If you open up a card , you can save 10 % on all your purchases today .",neutral
Not today . Thanks though .,neutral
"No problem . We always have this offer , so when ever you decide to , just let us know .",neutral
Sure .,neutral
Is there anything else I can help you with ?,neutral
"Yeah . I was looking at some of your pants , but they are all a bit too long . Do you have alteration services here ?",neutral
"Yes . It cost $ 7 , and it takes one day .",neutral
Great . Thanks for your help .,positive
"Thank you , and have a great day .",positive
We have reservations for two at your restaurant tonight .,neutral
"Yes , What can I do for you , sir ?",neutral
I'm calling to see if I can request a specific table .,neutral
I can try to arrange that for you .,neutral
I proposed to my wife in your restaurant and I would like the same table if I can .,neutral
"Can you describe for me , where you were sitting ?",neutral
It was a little table by the bay windows overlooking the wharf .,neutral
You're in luck . We still have that little table .,positive
Hi . Can I help you with anything ?,neutral
Yeah . Can I look at this ring ?,neutral
Sure . Let me get it out for you . What is your size ?,neutral
I believe I am a six .,neutral
Here you go .,neutral
Would you have any necklace that would go well with this ?,neutral
"Actually , we have a few to choose from . They are over here .",neutral
There's no price tag on this necklace .,neutral
Oh . I'm sorry . I'll check the price for you . It is $ 199 .,neutral
This necklace is a little short . Do you have one that is longer ?,neutral
Yes . Why don't you try this one on .,neutral
This one is much better . Can I try on the ring with this necklace ?,neutral
Sure . Here you go .,positive
Let me think about it .,neutral
Sure . Take your time .,positive
Thank you for all the help .,positive
No problem at all .,positive
The portions here are man sized . We usually end up taking half of the meal home with us .,neutral
Everything looks so good . Is there anything in particular that you recommend ?,neutral
"Hey , sis . You know me , if I don't like everything on the menu , I don't go back to the restaurant !",neutral
So you're saying I can't go wrong with anything I order ? In that case ...,neutral
"Wait , you love salmon , don't you ? They have the best salmon pasta .",neutral
That sounds really good ! Does it come with a soup ?,neutral
"Soup and bread and salad bar ! I'm telling you , these people know how to keep you coming back !",neutral
I see what you mean !,neutral
I've never been to a restaurant like this before .,neutral
"It's really different , isn't it ?",neutral
That's a good word to describe it .,neutral
I hope you're hungry because the pizza here is huge as well as to die for .,neutral
I am hungry . I think I could eat a large by myself .,neutral
"Well , let's order one for starters .",neutral
I'm in the mood for a Californian .,neutral
